,index,visitor_ip,average_time_per_session_per_user
747,89173,70.39.184.227,26414.0
748,2306,1.39.12.65,26412.0
749,89430,70.39.187.108,26412.0
750,3188,1.39.35.119,26395.0
751,2935,1.39.33.147,26392.0
752,38790,117.239.219.130,26380.1428571
753,2535,1.39.14.190,26372.0
754,69192,202.52.63.2,26370.7142857
755,44037,121.244.156.62,26364.0833333
756,89221,70.39.185.195,26357.2941176
757,48294,122.172.88.16,26334.0
758,68093,196.15.16.109,26329.75
759,5372,101.221.135.249,26329.6666667
760,54805,14.139.85.133,26324.5
761,61794,180.76.15.151,26319.5
762,1601,1.38.16.187,26317.0
763,70815,203.91.201.57,26315.8541667
764,59383,168.235.196.204,26304.12
765,68226,198.203.181.181,26303.25
766,8296,103.227.97.12,26301.75
767,64701,182.70.227.57,26278.0
768,60829,180.151.208.160,26276.0
769,28984,116.75.106.148,26271.0
770,3332,1.39.40.125,26239.0
771,89945,8.37.225.20,26234.0
772,2880,1.39.32.50,26230.0
773,62799,182.65.126.19,26215.5
774,3032,1.39.34.10,26213.0
775,5294,101.221.134.227,26195.0
776,21918,112.79.37.81,26194.0
777,61082,180.188.249.253,26131.0
778,59206,168.235.194.137,26127.0
779,34346,117.211.118.10,26110.9130435
780,68876,202.153.41.26,26101.5
781,88677,61.3.98.139,26083.7777778
782,48633,122.174.211.198,26081.5
783,69764,202.91.134.8,26065.3181818
784,69983,203.115.92.157,26062.2222222
785,51932,123.63.150.203,26053.75
786,58768,163.47.15.124,26041.8888889
787,64928,182.71.188.106,26038.0
788,68335,199.190.46.25,26022.0
789,77885,43.224.156.33,26009.0
790,63905,182.68.201.171,25990.5
791,60588,176.34.159.236,25985.3333333
792,77274,37.228.104.220,25980.3157895
793,4256,1.39.9.83,25978.0
794,19856,107.167.109.94,25973.5555556
795,75388,27.116.18.28,25969.7727273
796,75812,27.34.244.254,25959.0833333
797,2725,1.39.15.238,25959.0
798,61396,180.215.123.54,25958.0
799,83932,5.254.65.25,25943.0
800,76328,27.6.240.15,25927.7142857
801,9212,103.245.196.162,25927.0
802,7551,103.11.118.181,25926.0
803,54276,14.139.121.100,25918.0
804,77619,37.228.107.12,25916.0
805,74905,23.100.116.39,25915.0
806,16234,106.51.243.41,25913.6666667
807,77802,42.107.175.147,25912.3
808,59394,168.235.196.240,25911.5
809,19318,107.167.107.192,25909.4
810,15379,106.51.130.186,25894.0
811,59573,168.235.198.221,25888.0
812,19530,107.167.108.197,25879.5333333
813,83937,5.254.65.6,25872.0
814,8567,103.232.128.27,25871.0
815,69325,202.62.116.225,25859.2972973
816,69890,203.110.243.23,25854.2432432
817,89409,70.39.186.77,25839.5
818,19727,107.167.109.17,25838.3333333
819,69809,203.101.79.98,25836.4666667
820,2105,1.39.10.195,25835.0
821,8176,103.225.204.246,25834.7142857
822,87782,60.243.219.227,25827.3333333
823,19765,107.167.109.205,25820.4444444
824,5421,101.221.136.195,25820.0
825,58453,155.140.133.216,25803.0
826,72177,221.135.190.121,25796.3333333
827,65094,182.72.124.110,25790.0
828,29337,117.192.254.29,25786.3333333
829,19478,107.167.108.135,25781.6
830,78020,43.229.1.2,25775.0
831,75644,27.251.26.2,25773.375
832,4924,101.212.70.17,25768.0
833,68422,202.0.116.1,25744.3333333
834,44507,122.15.73.237,25740.0
835,88436,61.246.49.134,25736.75
836,6669,101.59.75.19,25735.0
837,67219,183.83.18.221,25732.6
838,89111,70.39.184.138,25731.5
839,77239,37.228.104.163,25725.0
840,68907,202.159.213.10,25717.5
841,85866,59.89.105.29,25715.0
842,19261,107.167.107.135,25714.0
843,64611,182.70.174.37,25711.7857143
844,83929,5.254.65.21,25711.0
845,44460,122.15.27.116,25704.5
846,21732,112.79.36.177,25697.0
847,8492,103.231.1.27,25684.0
848,54866,14.140.114.18,25681.5740741
849,70534,203.196.177.182,25680.5
850,8829,103.24.175.50,25663.0
851,75,1.186.37.11,25643.5
852,21895,112.79.37.50,25635.9090909
853,9979,103.26.110.36,25635.0
854,1650,1.38.17.158,25634.5
855,77674,37.228.107.37,25625.0
856,21835,112.79.37.169,25623.0
857,78402,43.249.225.5,25600.8
858,84040,54.169.0.163,25593.9471613
859,58517,159.182.1.4,25593.75
860,89050,66.249.90.61,25590.0
861,3186,1.39.35.117,25586.0
862,54294,14.139.122.50,25573.6666667
863,65699,182.74.116.238,25572.75
864,62062,182.19.60.229,25564.3333333
865,90503,95.141.32.46,25560.5
866,89947,8.37.225.201,25560.0
867,41101,117.253.216.43,25537.75
868,19703,107.167.109.146,25526.0
869,19548,107.167.108.214,25502.5714286
870,89731,76.72.172.208,25500.5
871,66764,183.82.223.241,25472.5
872,21637,112.79.35.29,25458.0
873,48380,122.173.198.11,25454.0
874,60342,175.101.160.17,25452.0
875,89352,70.39.186.207,25424.0
876,14326,106.220.132.80,25415.0
877,22020,112.79.38.30,25412.0
878,59318,168.235.195.230,25400.0
879,71049,207.46.13.22,25391.6486486
880,66161,182.75.58.146,25385.0
881,2377,1.39.13.183,25377.0
882,71963,220.225.205.189,25363.1428571
883,4854,101.212.68.64,25361.0
884,21612,112.79.35.2,25349.5
885,77540,37.228.106.240,25344.0
886,77438,37.228.105.43,25338.4418605
887,60524,175.101.68.83,25332.0909091
888,89978,8.37.225.33,25329.5
889,89776,8.37.224.128,25327.0
890,77368,37.228.105.17,25312.0
891,50631,122.248.163.1,25309.0823529
892,19543,107.167.108.21,25302.1428571
893,59600,168.235.198.81,25302.0
894,19656,107.167.108.98,25301.375
895,59452,168.235.197.178,25288.2
896,68869,202.153.41.108,25286.6666667
897,75450,27.124.19.74,25284.0
898,3299,1.39.35.80,25282.0
899,59378,168.235.196.185,25275.08
900,19767,107.167.109.207,25275.0
901,59648,168.235.200.213,25259.0
902,89514,70.39.187.212,25239.0
903,59657,168.235.200.233,25238.0
904,69257,202.54.134.247,25221.75
905,4362,1.39.96.41,25219.5
906,82575,49.207.127.159,25218.0
907,21631,112.79.35.232,25217.0
908,1752,1.38.19.124,25211.5
909,21660,112.79.35.64,25211.0
910,2922,1.39.33.129,25205.0
911,84036,54.165.66.184,25202.0
912,3291,1.39.35.68,25192.5
913,4404,1.39.97.101,25188.0
914,67665,183.87.255.102,25176.0
915,70871,203.99.196.123,25168.7916667
916,71429,210.89.38.233,25164.0
917,61888,182.156.191.10,25162.6
918,68502,202.131.154.20,25157.9807692
919,78445,43.249.227.156,25134.4285714
920,90398,89.145.95.42,25126.0
921,60419,175.101.67.148,25108.0
922,71606,218.214.40.210,25100.0
923,10161,103.31.214.78,25099.0
924,60367,175.101.49.13,25090.5
925,10243,103.37.83.10,25088.0
926,22116,112.79.39.232,25065.2857143
927,61795,180.76.15.152,25063.6666667
928,61799,180.76.15.156,25054.0
929,63816,182.68.153.138,25052.6
930,60533,175.101.68.97,25051.4
931,77434,37.228.105.38,25049.0666667
932,64023,182.68.36.33,25047.0
933,28619,116.50.66.30,25043.8571429
934,2557,1.39.14.219,25026.0
935,1952,1.38.22.195,25019.3333333
936,72097,220.227.20.209,25018.6666667
937,4122,1.39.8.55,25011.0
938,88402,61.246.184.190,25003.5
939,59548,168.235.198.171,25002.0
940,53914,128.199.118.86,24994.0
941,89906,8.37.225.116,24992.0
942,59668,168.235.200.36,24988.5
943,44029,121.244.154.222,24988.0
944,22050,112.79.38.85,24987.0
945,61820,180.87.2.235,24982.2727273
946,70899,203.99.209.241,24972.125
947,9253,103.245.198.30,24971.75
948,55171,14.141.172.254,24969.0
949,69523,202.65.159.53,24968.0
950,50875,123.136.217.43,24968.0
951,53502,125.21.193.230,24960.0
952,21158,112.133.227.154,24955.3846154
953,2507,1.39.14.149,24953.5
954,54783,14.139.69.61,24950.4
955,70589,203.199.2.9,24948.0
956,10480,103.43.36.129,24946.5
957,54849,14.140.104.238,24930.75
958,59537,168.235.198.130,24924.0
959,27832,116.202.38.106,24913.0
960,23236,115.112.131.58,24912.0
961,19924,107.167.113.117,24908.0
962,84171,54.248.220.44,24904.7222222
963,53102,124.40.246.123,24899.4375
964,4001,1.39.63.210,24898.6666667
965,19711,107.167.109.154,24895.4285714
966,59346,168.235.195.86,24891.0
967,19621,107.167.108.59,24886.7560976
968,3701,1.39.61.234,24885.4
969,86657,59.93.126.218,24880.6
970,71529,213.254.212.108,24862.0
971,52109,123.63.80.82,24859.125
972,28633,116.66.133.28,24836.5283019
973,90050,8.37.226.254,24833.0
974,19779,107.167.109.218,24824.4117647
975,54828,14.139.9.2,24823.25
976,9302,103.246.67.14,24816.2692308
977,8852,103.24.23.10,24810.1428571
978,54134,14.102.116.250,24800.75
979,54902,14.140.150.250,24782.6666667
980,68533,202.133.55.165,24757.8571429
981,89745,78.40.124.16,24734.4444444
982,1718,1.38.18.231,24714.5
983,59343,168.235.195.72,24691.3333333
984,28343,116.203.73.59,24688.5
985,19628,107.167.108.69,24685.9
986,78813,45.115.189.113,24685.3846154
987,20763,111.93.201.26,24656.4444444
988,75889,27.34.252.214,24655.0
989,27767,116.202.36.118,24647.0
990,61283,180.215.121.52,24639.5
991,19826,107.167.109.66,24637.8571429
992,3479,1.39.60.130,24636.0
993,74901,223.31.30.250,24629.875
994,59275,168.235.195.11,24611.5
995,4129,1.39.80.1,24604.7272727
996,25626,115.248.0.225,24602.5
997,66097,182.74.97.54,24598.3333333
998,59137,167.220.236.43,24597.8181818
999,8406,103.228.40.203,24595.3333333
1000,21578,112.79.35.143,24587.6363636
1001,55185,14.141.188.34,24584.4615385
1002,69760,202.90.33.151,24577.2631579
1003,12109,106.206.130.152,24576.9375
1004,79969,49.156.155.218,24570.1
1005,11155,103.7.129.68,24567.4545455
1006,69292,202.56.198.106,24566.3846154
1007,82846,49.207.190.220,24564.5
1008,40939,117.253.202.9,24552.5
1009,69477,202.65.144.206,24530.6666667
1010,9092,103.242.234.129,24514.7272727
1011,3582,1.39.60.51,24513.5
1012,89647,72.163.220.17,24504.5833333
1013,3980,1.39.63.183,24495.5
1014,89527,70.39.187.224,24480.1428571
1015,42168,119.235.50.98,24406.7
1016,60267,175.101.11.234,24395.6666667
1017,77336,37.228.105.116,24386.4285714
1018,68529,202.133.55.160,24380.0
1019,62160,182.48.196.3,24373.3333333
1020,19326,107.167.107.200,24371.0
1021,83074,49.207.4.46,24360.2222222
1022,2531,1.39.14.186,24346.5
1023,88897,65.49.14.157,24342.5
1024,63,1.186.247.60,24341.0
1025,1958,1.38.22.212,24335.5
1026,59092,165.254.246.38,24334.0
1027,84137,54.236.254.173,24329.5
1028,22144,112.79.39.61,24325.0
1029,11181,103.8.194.117,24324.2142857
1030,59471,168.235.197.215,24318.875
1031,54595,14.139.235.195,24314.0
1032,9247,103.245.198.218,24301.0
1033,65978,182.74.27.50,24297.3636364
1034,1960,1.38.22.226,24291.2857143
1035,70881,203.99.198.17,24285.4492754
1036,71906,219.91.253.57,24285.0
1037,51206,123.201.42.146,24282.25
1038,70382,203.190.148.228,24281.1666667
1039,54767,14.139.69.194,24269.5
1040,7991,103.21.127.76,24263.0
1041,77654,37.228.107.20,24259.5
1042,4320,1.39.96.20,24258.5
1043,20677,111.93.148.166,24233.125
1044,75402,27.116.21.210,24231.56
1045,67039,183.82.99.100,24212.6666667
1046,55309,14.141.48.82,24211.4444444
1047,59147,167.220.236.56,24195.0
1048,68435,202.12.83.45,24194.5666667
1049,7985,103.21.125.81,24193.9166667
1050,67399,183.83.49.154,24193.75
1051,54158,14.102.30.2,24190.4193548
1052,57852,15.219.201.74,24146.9166667
1053,90315,83.170.113.210,24141.25
1054,21836,112.79.37.170,24141.0
1055,28891,116.74.128.14,24132.75
1056,21902,112.79.37.62,24128.8
1057,165,1.186.79.10,24124.3333333
1058,77705,37.228.107.78,24123.0645161
1059,19498,107.167.108.157,24112.2
1060,66348,183.82.105.252,24110.6
1061,57823,15.203.233.80,24104.9
1062,7769,103.17.128.83,24094.3
1063,22092,112.79.39.189,24087.0
1064,2417,1.39.13.252,24081.0
1065,3041,1.39.34.111,24078.0
1066,23193,115.112.100.10,24061.0
1067,43948,121.242.42.35,24038.5714286
1068,19625,107.167.108.66,24031.6
1069,60032,173.252.110.119,24026.0
1070,59293,168.235.195.152,24014.0
1071,59575,168.235.198.223,23986.5
1072,70964,205.147.111.192,23983.0
1073,59282,168.235.195.126,23964.5
1074,7746,103.16.70.197,23963.0
1075,53229,125.16.70.26,23955.75
1076,3140,1.39.34.44,23946.8
1077,55030,14.140.80.228,23938.1428571
1078,65840,182.74.195.146,23920.0
1079,59152,167.220.236.61,23916.8888889
1080,31976,117.201.182.53,23911.75
1081,7643,103.15.60.107,23878.4285714
1082,7981,103.21.125.77,23875.125
1083,9042,103.242.154.212,23868.3030303
1084,23230,115.112.128.22,23842.6
1085,59469,168.235.197.212,23833.5272727
1086,88246,61.16.173.18,23829.9090909
1087,10691,103.5.115.16,23796.1428571
1088,71475,212.142.22.199,23788.2857143
1089,42242,119.81.61.166,23778.8281973
1090,67898,192.193.216.150,23767.8333333
1091,57830,15.211.153.76,23762.76
1092,59472,168.235.197.216,23752.5217391
1093,69230,202.53.82.133,23740.0
1094,53282,125.17.170.130,23734.6
1095,68541,202.133.59.212,23733.0
1096,59399,168.235.196.27,23732.2352941
1097,20863,111.93.50.75,23730.3333333
1098,9220,103.245.197.186,23730.3333333
1099,77527,37.228.106.218,23725.6666667
1100,68924,202.162.29.16,23724.4444444
1101,19340,107.167.107.218,23696.4
1102,84178,54.252.79.172,23690.4444444
1103,21784,112.79.36.72,23664.5555556
1104,19339,107.167.107.217,23650.5
1105,84168,54.243.31.236,23614.56
1106,84584,59.163.27.14,23586.7916667
1107,44786,122.160.85.85,23586.6666667
1108,9923,103.255.145.94,23586.6666667
1109,8684,103.234.188.93,23580.0769231
1110,25710,115.248.207.170,23560.0
1111,44401,122.15.149.173,23547.6666667
1112,70168,203.13.146.61,23539.8333333
1113,26912,115.69.92.30,23518.5
1114,59524,168.235.197.96,23509.2307692
1115,71729,219.64.71.240,23504.0
1116,84157,54.240.197.76,23499.5
1117,21707,112.79.36.145,23498.0
1118,10038,103.27.171.51,23488.3333333
1119,1868,1.38.20.58,23483.0
1120,1490,1.23.5.64,23476.25
1121,7522,103.10.133.211,23461.3333333
1122,77363,37.228.105.160,23456.6
1123,19707,107.167.109.150,23456.3333333
1124,84045,54.169.191.85,23452.5764075
1125,2537,1.39.14.194,23447.0
1126,57841,15.219.169.71,23441.6315789
1127,19728,107.167.109.170,23427.0625
1128,70905,203.99.213.31,23423.9047619
1129,75529,27.251.102.130,23423.0
1130,2431,1.39.13.4,23407.2857143
1131,21601,112.79.35.183,23359.25
1132,22741,114.143.135.194,23355.75
1133,59482,168.235.197.235,23350.8888889
1134,71254,210.212.229.195,23328.5
1135,21671,112.79.35.82,23319.875
1136,71962,220.225.201.1,23315.875
1137,20755,111.93.198.178,23297.3333333
1138,16260,106.51.252.234,23295.8
1139,57828,15.211.153.74,23263.7058824
1140,88228,61.16.142.162,23258.3333333
1141,1972,1.38.22.29,23255.4
1142,70639,203.201.62.82,23246.6666667
1143,19401,107.167.107.55,23237.4
1144,19154,107.150.9.85,23220.3125
1145,25918,115.249.44.252,23212.28125
1146,55176,14.141.176.162,23209.1666667
1147,67994,193.194.132.73,23208.0
1148,3537,1.39.60.219,23202.0
1149,19572,107.167.108.239,23199.5
1150,42175,119.235.52.10,23196.75
1151,89497,70.39.187.189,23192.6666667
1152,71983,220.225.244.116,23191.6666667
1153,75140,27.106.17.54,23177.0
1154,19558,107.167.108.224,23176.0
1155,15594,106.51.136.254,23175.5
1156,40822,117.253.161.173,23171.0
1157,19417,107.167.107.70,23168.5
1158,4305,1.39.96.182,23168.5
1159,3732,1.39.61.47,23167.0
1160,68382,199.67.140.45,23158.75
1161,22072,112.79.39.133,23156.5
1162,3573,1.39.60.4,23152.75
1163,10701,103.5.132.5,23141.1666667
1164,75061,23.79.240.13,23140.5
1165,8644,103.233.118.174,23122.5
1166,59319,168.235.195.240,23115.0
1167,2048,1.38.23.31,23112.0
1168,77298,37.228.104.35,23105.2
1169,46199,122.165.69.77,23087.8571429
1170,1822,1.38.19.74,23070.3076923
1171,65639,182.73.65.6,23067.25
1172,3927,1.39.63.104,23063.25
1173,4204,1.39.80.92,23059.5
1174,3967,1.39.63.162,23054.0
1175,7768,103.17.128.77,23049.0
1176,54584,14.139.233.90,23048.8
1177,54675,14.139.246.27,23044.4722222
1178,89838,8.37.224.234,23044.0
1179,10039,103.27.171.54,23035.4252874
1180,88920,65.49.14.89,23028.3333333
1181,77639,37.228.107.165,23024.6666667
1182,75005,23.236.125.218,23012.5
1183,21178,112.133.229.119,23009.1578947
1184,89290,70.39.185.72,23007.75
1185,57832,15.211.153.78,23006.4166667
1186,54592,14.139.234.98,23001.25
1187,15768,106.51.143.201,22995.8888889
1188,54370,14.139.160.5,22974.9807692
1189,66241,183.82.1.122,22971.5
1190,4920,101.212.70.163,22958.0
1191,15515,106.51.134.211,22948.8
1192,70688,203.27.235.5,22944.2891566
1193,20886,111.93.60.14,22939.75
1194,2620,1.39.14.77,22931.5
1195,59352,168.235.196.115,22926.1
1196,89178,70.39.185.114,22922.0
1197,74949,23.236.124.206,22915.0
1198,19311,107.167.107.183,22914.2
1199,3813,1.39.62.163,22905.4
1200,48221,122.172.56.2,22896.3333333
1201,25831,115.249.146.49,22893.0
1202,75603,27.251.197.196,22890.5833333
1203,59438,168.235.197.139,22860.25
1204,66164,182.75.59.190,22860.0
1205,63362,182.66.35.180,22853.6666667
1206,84013,52.74.219.71,22835.4383826
1207,52617,124.124.244.211,22831.5853659
1208,69020,202.177.159.51,22807.9411765
1209,55067,14.141.108.210,22800.3333333
1210,42204,119.235.55.19,22786.5
1211,9041,103.242.154.205,22777.8571429
1212,9284,103.246.106.9,22772.32
1213,25661,115.248.143.35,22764.6153846
1214,53160,125.16.140.50,22764.0434783
1215,77487,37.228.106.13,22757.2413793
1216,83010,49.207.233.171,22742.3076923
1217,27811,116.202.36.45,22734.2307692
1218,8814,103.24.126.11,22731.4
1219,19761,107.167.109.201,22721.1428571
1220,47911,122.171.83.205,22721.0
1221,77285,37.228.104.237,22715.0
1222,21713,112.79.36.151,22706.25
1223,20727,111.93.183.198,22706.0
1224,19440,107.167.107.95,22697.8333333
1225,89804,8.37.224.172,22694.6666667
1226,58624,163.47.12.234,22693.875
1227,53319,125.18.128.106,22683.875
1228,8631,103.233.101.2,22681.4166667
1229,64908,182.71.175.138,22680.5
1230,3741,1.39.61.57,22677.0
1231,19505,107.167.108.166,22663.6
1232,10554,103.46.192.2,22659.6666667
1233,77337,37.228.105.118,22659.0714286
1234,83015,49.207.236.31,22639.8571429
1235,69154,202.41.204.16,22638.2195122
1236,19842,107.167.109.81,22636.6666667
1237,14141,106.219.57.182,22634.3333333
1238,42158,119.235.50.14,22629.8444444
1239,78442,43.249.227.152,22629.8
1240,4344,1.39.96.235,22627.5416667
1241,24109,115.124.40.226,22615.6
1242,28573,116.203.79.88,22612.0
1243,62048,182.19.54.199,22608.5
1244,59500,168.235.197.36,22593.8
1245,89358,70.39.186.219,22591.7777778
1246,54652,14.139.242.99,22591.1875
1247,69749,202.89.107.190,22590.3333333
1248,3739,1.39.61.54,22579.0
1249,89933,8.37.225.17,22568.0
1250,4195,1.39.80.8,22566.0
1251,77573,37.228.106.57,22565.5
1252,90186,8.37.228.22,22558.3333333
1253,4753,101.212.66.61,22556.0
1254,19679,107.167.109.120,22555.25
1255,51339,123.236.193.193,22554.6666667
1256,42011,119.151.20.21,22546.0
1257,71947,220.225.140.100,22545.5
1258,3292,1.39.35.7,22539.5
1259,3742,1.39.61.6,22536.5
1260,84456,59.160.68.80,22531.5
1261,59381,168.235.196.199,22530.0833333
1262,55596,14.195.210.60,22526.5
1263,10741,103.5.187.214,22512.0
1264,90133,8.37.227.20,22504.5
1265,54408,14.139.186.110,22498.0
1266,59429,168.235.197.119,22482.0
1267,2245,1.39.12.193,22480.5
1268,89934,8.37.225.18,22479.6
1269,2453,1.39.13.71,22477.5
1270,71440,210.89.56.182,22458.5
1271,19734,107.167.109.176,22453.0
1272,19632,107.167.108.76,22453.0
1273,40851,117.253.173.202,22445.0
1274,90522,96.31.66.245,22440.4
1275,61101,180.211.102.199,22428.9166667
1276,86992,59.95.120.24,22423.875
1277,19244,107.167.107.116,22420.4
1278,62044,182.19.54.187,22416.5
1279,25768,115.248.50.34,22411.2307692
1280,21168,112.133.229.109,22389.5
1281,90185,8.37.228.20,22381.4285714
1282,54520,14.139.220.130,22379.375
1283,53152,125.16.138.145,22373.0666667
1284,4016,1.39.63.23,22372.3333333
1285,22011,112.79.38.237,22367.5555556
1286,59483,168.235.197.238,22363.5
1287,61996,182.19.1.205,22344.5714286
1288,7571,103.12.119.2,22343.2435897
1289,53277,125.17.161.253,22330.3333333
1290,2606,1.39.14.56,22314.7142857
1291,70817,203.91.213.69,22307.688172
1292,65144,182.72.147.94,22305.2857143
1293,90033,8.37.226.236,22305.0
1294,2276,1.39.12.241,22294.0
1295,537,1.187.237.123,22286.0
1296,54728,14.139.57.98,22284.1538462
1297,2554,1.39.14.213,22280.75
1298,16197,106.51.242.71,22278.0
1299,3517,1.39.60.189,22265.6666667
1300,58577,162.93.65.1,22254.3333333
1301,2581,1.39.14.247,22248.0
1302,2870,1.39.32.37,22245.3333333
1303,60366,175.101.48.2,22244.15
1304,8972,103.240.76.244,22240.3333333
1305,22113,112.79.39.224,22240.0
1306,44053,121.244.184.2,22235.8
1307,82934,49.207.209.90,22227.6666667
1308,19620,107.167.108.58,22226.4
1309,81636,49.204.89.189,22226.0
1310,1739,1.38.19.1,22223.6666667
1311,21828,112.79.37.155,22220.0
1312,23512,115.114.50.215,22216.5555556
1313,69016,202.174.95.102,22214.5
